HANDLE	BLOCKNAME	EQUIP-DESIGNATION	EQUIP-LOCATION	EQUIP-ELEC-PROP	PRE-DESIGNATION	PRE-DESIGNATION-LOCATION	NEXT-DESIGNATION	NEXT-DESIGNATION-LOCATION	DWG	DATE	NO._OF_CCT'S	PREVIOUS_ID	EQUIP-DESIG.	EQUIP-LOC	FUSE_INPACITY	FUSE_INPACITY1	MOTOR-HP	EQUIP-ID	EQUIP-LOCATION1	EQUIP-PROPERTIES1
'286A	_U94	BDIS158	B3003-1	100AR/AF 120/208V/3PH/4W	BSPT23	B3003-1	BPP84	B2029	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 100A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2855	_U60	BPP86	B2026	225AR/200AT 120/208V/3PH/4W	BDIS156	B3003-1	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2840	_U60	BPP83	B1065-C	200AR/AT 120/208V/3PH/4W	BDIS155	B3003-1	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'282B	_U60	BPP82	B1071	225AR/200AT 120/208V/3PH/4W	BDIS154	B3003-1	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2816	_U60	BPP85	B2015	200AR/AT 120/208V/3PH/4W	BDIS153	B3003-1	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2801	_U60	BPP88	B2015-5	200AR/AT 120/208V/3PH/4W	BDIS152	B3003-1	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'27EC	_U60	BPP81	B1059-C	200AR/150AT 120/208V/3PH/4W	BDIS151	B3003-1	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'27D7	_U89	BDIS156	B3003-1	225AR/200AT 120/208V/3PH/4W	BSPT23	B3003-1	BPP86	B2026	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'27C2	_U89	BDIS155	B3003-1	225AR/200AT 120/208V/3PH/4W	BSPT23	B3003-1	BPP83	B1065-C	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'27AD	_U89	BDIS154	B3003-1	225AR/200AT 120/208V/3PH/4W	BSPT23	B3003-1	BPP82/BPP92	B1071/B1073	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2798	_U89	BDIS153	B3003-1	225AR/200AT 120/208V/3PH/4W	BSPT23	B3003-1	BPP85	B2015	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2783	_U89	BDIS152	B3003-1	225AR/200AT 120/208V/3PH/4W	BSPT23	B3003-1	BPP88	B2015-5	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'276E	_U89	BDIS151	B3003-1	225AR/150AT 120/208V/3PH/4W	BSPT23	B3003-1	BPP81	B1059-C	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2753	_U71	APP39	A2002	450AR/350AT 120/208V/3PH/4W	AMDP01-CELL04-AMB48	    A1005	MULTIFEEDS SEE LEGEND		DWG. A ELEC SLD	02/18/2011	# CCT:N/A	PREV. ID: (CNE4)	BMCC05	B3003	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'273E	_U60	BPP79	B1062-C	200AR/150AT 120/208V/3PH/4W	BDIS150	B3003-1	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2729	_U89	BDIS150	B3003-1	225AR/150AT 120/208V/3PH/4W	BSPT23	B3003-1	BPP79	B1062-C	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2714	_U92	APP39	A2002	450AR/350AT 120/208V/3PH/4W	AMDP01-CELL04-AMB48	    A1005	MULTIFEEDS SEE LEGEND		DWG. A ELEC SLD	02/18/2011	# CCT:N/A	PREV. ID: (CNE4)	BSPT23	B3003-1	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'26FF	_U59	BTR23	B3003-1	225kVA 600V>120/208V 3P/4W	BSDP14	B3003-1	BSPT23	B3003-1	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'26EA	_U89	BMB209	B3003-1	225AR/AT 347/600V/3PH/3W	BSDP14	B3003-1	BMCC05	B3003	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'26D5	_U61	BMB207	b3003-1	250AR/AT 347/600V/3PH/3W	BSDP14	B3003-1	BTR23	B3003-1	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'26BD	_U40	APP39	A2002	450AR/350AT 120/208V/3PH/4W	AMDP01-CELL04-AMB48	    A1005	MULTIFEEDS SEE LEGEND		DWG. A ELEC SLD	02/18/2011	# CCT:N/A	PREV. ID: (CNE4)	BSDP14	B3003-1	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'26A8	_U91	BMB25	B1041-4	600AR/400AT 347/600V/3PH/3W	BSDP02	B1041-4	BSDP14	B3003	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2690	_U86	APP39	A2002	450AR/350AT 120/208V/3PH/4W	AMDP01-CELL04-AMB48	    A1005	MULTIFEEDS SEE LEGEND		DWG. A ELEC SLD	02/18/2011	# CCT:N/A	PREV. ID: (CNE4)	BSPT01	B2042	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'267B	_U61	BSDP11-BKR20	B2042	15AR/AT 347/600V/3PH/3W	BSDP11	B2042	BSPT01	B2042	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2666	_U88	BMB175	B3001	400AR/AT 347/600V/3PH/3W	BSDP02-BMB22	B1041-4	BSDP19	B3001	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'264E	_U86	APP39	A2002	450AR/350AT 120/208V/3PH/4W	AMDP01-CELL04-AMB48	    A1005	MULTIFEEDS SEE LEGEND		DWG. A ELEC SLD	02/18/2011	# CCT:N/A	PREV. ID: (CNE4)	BSDP11	B2042	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2639	_U96	BMB23	B1041-4	300AR/AT 347/600V/3PH/4W	BSDP02	B1041-4	BSDP11	B2042	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2624	_U60	BPP72	B1082-C	100AR/50AT 120/208V/3PH/4W	BSDP13-BMB204	B3001	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (9B)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'260F	_U60	BPP78	B3001	100AR/50AT 120/208V/3PH/4W	BSDP13-BMB203	B3001	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'25FA	_U60	BPP110	B1051	225AR/150AT 120/208V/3PH/4W	BSDP13-BMB200	B3001	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'25E5	_U60	BPP76	B2010-C	100AR/AT 120/208V/3PH/4W	BSDP13-BMB197	B3001	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (6B)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'25D0	_U60	BPP77	B2035-C	225AR/125AT 120/208V/3PH/4W	BSDP13-BMB196	B3001	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'25BB	_U60	BPP73	B2035-C	225AR/150AT 120/208V/3PH/4W	BSDP13-BMB195	B3001	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (4B)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'25A6	_U60	BPP71	B1078-C	225AR/125AT 120/208V/3PH/4W	BSDP13-BMB194	B3001	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (3B)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2591	_U60	BPP68	B1059-C	225AR/125AT 120/208V/3PH/4W	BSDP13-BMB193	B3001	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (2B)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'257C	_U60	BPP70	B1078-C	225AR/125AT 120/208V/3PH/4W	BSDP13-BMB192	B3001	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2567	_U55	BMB204	B3001	50AR/AT 120/208V/3PH/4W	BSDP13	B3001	BPP72	B1081-C	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2552	_U55	BMB203	B3001	50AR/AT 120/208V/3PH/4W	BSDP13	B3001	BPP78	B3001	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'253D	_U55	BMB200	B3001	150AR/AT 120/208V/3PH/4W	BSDP13	B3001	BPP110	B1051	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2528	_U55	BMB197	B3001	100AR/AT 120/208V/3PH/4W	BSDP13	B3001	BPP76	B2010-C	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2513	_U55	BMB196	B3001	125AR/AT 120/208V/3PH/4W	BSDP13	B3001	BPP77	B2035-C	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'24FE	_U55	BMB195	B3001	150AR/AT 120/208V/3PH/4W	BSDP13	B3001	BPP73	B2035-C	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'24E9	_U55	BMB194	B3001	125AR/AT 120/208V/3PH/4W	BSDP13	B3001	BPP71	B1078-C	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'24D4	_U55	BMB193	B3001	125AR/AT 120/208V/3PH/4W	BSDP13	B3001	BPP68	B1059-C	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'24BF	_U55	BMB192	B3001	125AR/AT 120/208V/3PH/4W	BSDP13	B3001	BPP70	B1078-C	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'24AA	_U60	BPP69	B1078	225AR/125AT 120/208V/3PH/4W	BSDP13-BMB191	B3001	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2495	_U55	BMB191	B3001	125AR/AT 120/208V/3PH/4W	BSDP13	B3001	BPP69	B1078	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'247D	_U84	APP39	A2002	450AR/350AT 120/208V/3PH/4W	AMDP01-CELL04-AMB48	    A1005	MULTIFEEDS SEE LEGEND		DWG. A ELEC SLD	02/18/2011	# CCT:N/A	PREV. ID: (CNE4)	BSDP13	B3001	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2464	_U71	APP39	A2002	450AR/350AT 120/208V/3PH/4W	AMDP01-CELL04-AMB48	    A1005	MULTIFEEDS SEE LEGEND		DWG. A ELEC SLD	02/18/2011	# CCT:N/A	PREV. ID: (CNE4)	BMCC04	B3001	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'244F	_U59	BTR22	B3001	45kVA 600V>120/208V 3P/4W	BSDP19-BMB178	B3001	BEP10	B3001	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'243A	_U83	BMB185	B3001	400AR/AT 347/600V/3PH/3W	BSDP19	B3001	BMCC04	B3001	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'2425	_U55	BMB178	B3001	60AR/AT 347/600V/3PH/3W	BSDP19	B3001	BTR22	B3001	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'240F	_U60	BEP10	B3001	100AR/AMB 120/208V/3PH/4W	BTR22/BMB178	B3001	MULTIFEEDS SEE LEGEND		DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'23FA	_U59	BTR21	B3001	225kVA 600V>120/208V 3P/4W	BSDP19-BMB176	B3001	BSDP13	B3001	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'23E5	_U55	BMB176	B3001	250AR/AT 347/600V/3PH/4W	BSDP19	B3001	BTR21	B3001	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'23CD	_U82	APP39	A2002	450AR/350AT 120/208V/3PH/4W	AMDP01-CELL04-AMB48	    A1005	MULTIFEEDS SEE LEGEND		DWG. A ELEC SLD	02/18/2011	# CCT:N/A	PREV. ID: (CNE4)	BSDP19	B3001	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'23B8	_U87	BMB22	B1041-4	400AR/AT 347/600V/3PH/4W	BSDP02	B1041-4	BSDP19	B3001	DWG. B ELEC SLD	03/18/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'239E	_U105	APP39	A2002	450AR/350AT 120/208V/3PH/4W	AMDP01-CELL04-AMB48	    A1005	MULTIFEEDS SEE LEGEND		DWG. A ELEC SLD	02/18/2011	# CCT:N/A	PREV. ID: (CNE4)	BSDP02	B1041-4	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
