HANDLE	BLOCKNAME	EQUIP-DESIGNATION	EQUIP-LOCATION	EQUIP-ELEC-PROP	PRE-DESIGNATION	PRE-DESIGNATION-LOCATION	NEXT-DESIGNATION	NEXT-DESIGNATION-LOCATION	DWG	DATE	NO._OF_CCT'S	PREVIOUS_ID	EQUIP-DESIG.	EQUIP-LOC	FUSE_INPACITY	FUSE_INPACITY1	MOTOR-HP	EQUIP-ID	EQUIP-LOCATION1	EQUIP-PROPERTIES1
'1D47	_U107	R3PP02	R3-1002	250AR/125AT/120/208V/3PH/4W	R3TR05	R3-1002	MULTIFEEDS SEE LEGEND		DWG. R3 ELEC SLD	 17/08/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 60A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1D32	_U108	R3TR05	R3-1002	45KVA/600>120/208V/3PH/4W	R3DIS19	R3-1002	R3PP02	R3-1002	DWG. R3 ELEC SLD	 17/08/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 60A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1D1D	_U113	R3DIS19	R3-1002	60AR/60AF/600V/3PH/3W	R3SPT02	R3-1002	R3TR05	R3-1002	DWG. R3 ELEC SLD	 17/08/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 60A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1D08	_U113	R3DIS21	R3-1017	100AR/100AF/600V/3PH/3W	R3DIS18	R3-1002	ELEVATOR 2		DWG. R3 ELEC SLD	 17/08/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 100A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1CF3	_U113	R3DIS20	R3-1017	100AR/100AF/600V/3PH/3W	R3DIS17	R3-1002	ELEVATOR 1		DWG. R3 ELEC SLD	 17/08/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 100A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1CDE	_U113	R3DIS18	R3-1002	100AR/70AF/600V/3PH/3W	R3SPT02	R3-1002	R3DIS21	R3-1017	DWG. R3 ELEC SLD	 17/08/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 70A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1CC9	_U113	R3DIS17	R3-1002	100AR/70AF/600V/3PH/3W	R3SPT02	R3-1002	R3DIS20	R3-1017	DWG. R3 ELEC SLD	 17/08/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 70A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1CB4	_U75	R3PP02-CCT 7/9/11	   R3-1002	100AR/AT/120/208V/3PH/4W	R3PP02	   R3-1002	R3PP17	   R3-7001	DWG. R3 ELEC SLD	 17/08/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1C9F	_U166	R3UPS	R3-1006A	40KVA/208V/3PH/4W	R3UPS BATTERIES	R3-1006	R3UPS-TS01		DWG. R3 ELEC SLD	 17/08/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	R3UPS BATTERIES	    R3-1006	
'1C88	_U160	DLP01	D1022	200AR/100AT 600V/3PH/4W	DMB42	D1022	MULTI FEEDS SEE LEGEND		DWG. D ELEC SLD	03/28/2011	# CCT:N/A	PREV. ID: (1D0)	R3UPS-TS01	R3-1006A	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1C73	_U107	R3PP16	R3-1006A	100AR/90AT/208V/3PH/4W	R3UPS-TS01	R3-1006A	MULTIFEEDS SEE LEGEND		DWG. R3 ELEC SLD	 17/08/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1C5E	_U158	R3UPS-TS01	R3-1006A	100AR/208V/3PH/4W	R3UPS BATTERIES	  R3-1006	R3PP16	 R3-1006A	DWG. R3 ELEC SLD	 17/08/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 90A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1C49	_U121	R3UPS-TS01	R3-1006A	100AR/90AT/208V/3PH/4W	R3DIS25	R3-1006	R3PP16	 R3-1006A	DWG. R3 ELEC SLD	 17/08/2011	# CCT:N/A	PREV. ID: (CNE4)	D SUB SWG	D SUBSTATION	In: 90A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1C34	_U165	R3UPS	R3-1006A	40KVA/208V/3PH/4W	R3UPS BATTERIES	R3-1006	R3UPS-TS01		DWG. R3 ELEC SLD	 17/08/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1C1E	_U107	R3PP15	R3-5007	250AR/60AF/100AMB/120/208V/3PH/4W	R3DIS24	R3-1006	MULTIFEEDS SEE LEGEND		DWG. R3 ELEC SLD	 17/08/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
'1C09	_U107	R3PP14	R3-2007	250AR/100AF/100AMB/120/208V/3PH/4W	R3DIS24	R3-1006	MULTIFEEDS SEE LEGEND		DWG. R3 ELEC SLD	 17/08/2011	# CCT:N/A	PREV. ID: (N/A)	D SUB SWG	D SUBSTATION	In: 0A	In: 0A	HP:	MDIS???	M1000	20A/208V/3PH/4W
